% randomly generated dataset
@relation labor
@attribute duration REAL
@attribute wage-increase-first-year REAL
@attribute wage-increase-second-year REAL
@attribute wage-increase-third-year REAL
@attribute cost-of-living-adjustment {none,tcf,tc}
@attribute working-hours REAL
@attribute pension {none,ret_allw,empl_contr}
@attribute standby-pay REAL
@attribute shift-differential REAL
@attribute education-allowance {yes,no}
@attribute statutory-holidays REAL
@attribute vacation {below_average,average,generous}
@attribute longterm-disability-assistance {yes,no}
@attribute contribution-to-dental-plan {none,half,full}
@attribute bereavement-assistance {yes,no}
@attribute contribution-to-health-plan {none,half,full}
@attribute class {bad,good}
@data
2,2.5,4.4,?,?,?,?,?,?,yes,12,generous,?,?,?,none,good
1,5,4,2,?,40,?,?,?,?,11,average,?,half,?,full,good
1,2,4.5,?,?,36,empl_contr,?,5,?,11,below_average,no,half,?,half,bad
2,6.9,?,?,none,38,?,?,?,?,11,average,?,?,yes,half,good
2,4.5,4.5,?,?,35,?,?,?,?,11,generous,yes,half,?,half,bad
3,4,2,?,tcf,38,none,?,?,?,11,average,?,?,?,half,bad
1,4.5,2.5,?,?,38,?,?,?,yes,12,average,?,?,yes,?,bad
3,4.5,6,?,tc,38,empl_contr,?,2,no,12,average,?,full,?,?,bad
3,2,2.5,2,none,38,none,?,5,yes,12,generous,yes,full,?,?,bad
2,4.5,5,5,none,40,none,?,?,no,10,average,?,?,yes,full,good
3,4.5,2,5,none,?,?,?,4,?,11,average,?,?,yes,full,bad
3,4.6,3,?,tcf,38,none,?,?,yes,10,generous,yes,?,?,?,bad
3,4.5,6,5,tc,?,?,?,?,?,10,average,yes,half,?,half,good
3,2,4,?,tcf,40,?,?,3,no,11,?,?,full,?,full,bad
2,3.5,4,?,?,35,?,?,?,no,?,below_average,?,full,no,full,bad
3,2,3,?,tcf,40,?,?,5,no,?,below_average,?,none,?,half,good
2,4.6,4,?,?,40,none,?,2,yes,11,average,yes,full,yes,full,good
2,2.5,4,2,?,40,?,?,2,yes,12,average,yes,full,?,full,good
2,2,4,4.6,none,36,none,?,?,no,11,average,yes,none,yes,full,good
2,?,4,?,tc,36,?,?,3,?,12,generous,yes,half,yes,?,good
3,2,4,?,tcf,38,?,?,4,?,12,generous,?,?,?,full,good
2,6,3,?,none,38,none,?,1,?,11,average,?,full,yes,?,bad
1,5,7,?,none,40,?,?,?,no,10,generous,yes,?,yes,half,good
2,5,2.5,4,none,?,empl_contr,?,4,?,11,below_average,?,?,yes,half,good
2,4.5,4,2.1,none,38,ret_allw,?,3,?,10,below_average,yes,full,?,full,bad
1,4.5,5.3,?,?,40,none,8,?,?,13,below_average,no,?,yes,half,bad
3,4,4,5,none,38,empl_contr,?,4,?,10,generous,yes,half,yes,?,good
3,2,4.6,?,?,38,?,?,6,?,10,?,yes,half,yes,full,bad
?,4.5,4.4,?,none,38,empl_contr,?,?,?,11,average,yes,?,yes,none,good
2,3.5,2,?,?,40,?,?,?,yes,10,?,yes,half,yes,?,good
3,4.3,2.5,4.5,tc,40,ret_allw,14,10,yes,11,average,yes,full,?,full,bad
2,2,3,?,tcf,40,none,?,3,?,10,generous,?,half,yes,half,good
3,6.9,4.6,?,tc,35,?,?,?,yes,10,below_average,?,?,?,full,bad
2,2.5,4.8,?,none,40,none,2,?,?,13,average,?,?,?,?,good
3,4,?,?,none,33,empl_contr,?,?,yes,11,?,?,?,?,none,good
1,3,?,5,tcf,40,?,8,?,no,11,generous,?,?,?,full,good
2,3.5,?,?,?,37,?,?,3,yes,11,average,?,half,?,half,good
3,6.4,4.5,?,?,38,none,?,4,?,11,below_average,?,half,yes,half,good
3,2.8,4,2,none,40,?,?,?,no,9,below_average,?,?,yes,full,bad
2,2.5,?,?,none,40,none,8,?,no,12,below_average,?,full,?,full,good
2,2,4,?,none,38,?,4,3,?,12,average,?,half,?,?,good
2,2,3,5,none,40,?,?,?,?,12,below_average,?,half,?,?,bad
3,4.3,?,2,?,39,ret_allw,?,2,?,11,below_average,?,?,?,?,good
1,6,2.5,?,none,40,?,?,3,yes,11,average,yes,full,yes,?,good
3,2.1,4.6,?,tcf,40,?,?,2,?,10,average,yes,?,yes,full,good
3,4.5,?,2.1,tcf,?,none,?,?,yes,12,below_average,yes,full,yes,half,good
2,5,?,?,?,40,ret_allw,10,5,?,15,below_average,no,?,yes,full,bad
2,2,4,?,none,?,?,?,5,yes,13,average,?,?,yes,none,bad
2,2.5,4,5,?,37,none,10,3,?,?,generous,no,none,?,half,good
2,5,4.5,5,none,36,ret_allw,?,3,?,15,?,?,?,yes,half,bad
3,4.3,6,5,none,40,empl_contr,?,0,no,11,generous,?,?,yes,full,bad
2,2,5,?,?,38,?,12,4,yes,11,average,yes,full,?,?,bad
2,4,4,?,none,38,?,?,?,?,12,?,?,full,?,?,good
3,3.5,5,?,?,38,?,?,?,?,10,below_average,?,full,yes,half,good
3,2.8,4,?,none,40,none,?,3,no,11,generous,?,?,?,full,good
2,5,4,?,tc,40,empl_contr,?,25,no,10,below_average,no,?,yes,?,good
2,3,4,?,none,40,ret_allw,?,10,?,10,generous,?,full,?,full,good
2,4.5,?,?,none,40,empl_contr,?,?,yes,10,below_average,yes,none,?,full,bad
3,4,?,?,tcf,40,none,?,?,no,10,average,no,half,?,full,bad
2,4,4,?,?,40,?,?,5,?,11,average,no,?,yes,half,good
2,4.5,?,2,tc,40,empl_contr,?,3,?,10,generous,no,full,?,half,good
2,4.5,2,4,?,40,none,?,?,?,11,below_average,yes,?,?,?,good
2,2.5,4,?,?,35,?,?,6,yes,9,below_average,?,?,yes,full,good
3,2.1,5.3,?,tc,38,?,?,5,?,12,generous,?,?,yes,full,good
3,?,3,?,tc,39,?,?,6,?,?,?,yes,full,?,half,bad
2,2,4,?,none,37,empl_contr,?,?,no,9,generous,?,?,?,?,bad
2,?,?,2,none,40,none,?,?,?,10,below_average,?,?,yes,?,bad
2,2,4.5,?,tcf,35,?,?,6,no,12,average,yes,full,?,full,bad
2,4.5,3,5,tcf,40,none,?,3,yes,10,below_average,?,full,?,?,good
3,3.5,7,?,?,38,?,?,?,?,12,average,yes,half,?,?,good
3,2,2.5,5,tc,38,none,?,?,?,10,average,?,none,yes,?,bad
2,4.6,?,?,?,38,?,?,5,no,11,average,no,full,yes,half,good
2,2,4,?,tc,40,?,?,?,?,12,generous,no,half,yes,none,bad
3,4.5,2.5,5,?,40,none,?,6,?,10,average,?,half,yes,?,good
3,5,7,?,tcf,40,ret_allw,10,?,?,10,below_average,yes,half,?,?,good
2,4.3,4,?,?,40,empl_contr,13,4,yes,11,?,?,half,?,full,bad
2,5,5,?,tcf,40,ret_allw,4,?,?,9,below_average,yes,half,yes,half,good
3,4.5,2,?,?,38,?,14,?,yes,?,generous,yes,none,yes,full,good
?,4.5,3,?,none,35,empl_contr,?,25,yes,12,generous,no,none,no,full,good
3,2.5,5.8,4,tcf,38,?,?,2,yes,11,below_average,?,half,yes,?,good
2,3,4,?,none,27,?,?,6,?,11,?,yes,half,?,?,good
3,4.5,2,4,tcf,40,?,12,?,?,12,?,no,full,yes,?,bad
3,2.5,4,?,tc,37,?,?,5,no,11,generous,yes,full,?,?,good
3,4.5,5,?,tc,35,?,?,2,?,11,generous,yes,full,?,none,good
2,6.4,4,?,none,?,?,?,3,?,11,below_average,yes,full,yes,full,good
3,2,2.5,?,none,40,ret_allw,?,2,?,10,average,?,full,?,full,good
2,3.5,2.5,?,none,40,empl_contr,?,?,no,11,below_average,yes,?,yes,?,bad
1,5,4,?,?,40,empl_contr,?,?,yes,13,generous,yes,full,?,?,bad
3,3.7,4.8,?,none,40,?,?,25,no,11,generous,?,full,?,?,good
2,4.5,4.6,2.3,?,27,none,?,3,yes,15,below_average,?,none,yes,half,good
3,2,4,?,none,35,?,?,5,yes,10,below_average,?,none,yes,full,bad
2,3,4,?,none,40,?,?,?,yes,10,below_average,?,?,yes,full,good
2,5,4,?,none,40,?,?,2,yes,11,below_average,yes,half,yes,full,bad
3,4.5,?,5,none,40,ret_allw,?,?,?,9,average,?,none,yes,full,bad
1,6.4,5,2.1,none,37,?,?,3,?,15,?,?,?,yes,full,good
2,2,2,?,none,35,?,?,?,?,11,?,?,none,?,full,good
1,6,6,?,?,38,none,?,?,?,10,generous,yes,none,yes,half,good
2,5,4,?,none,38,empl_contr,?,4,?,11,generous,no,half,?,?,good
2,7,7,5,?,40,?,?,?,?,10,average,?,none,yes,none,good
3,3,?,?,tcf,38,empl_contr,?,3,?,9,average,yes,?,?,half,bad
3,3.5,4,?,?,39,?,?,2,?,15,below_average,?,half,yes,?,good
3,2,3,?,tcf,40,ret_allw,13,0,yes,11,?,?,half,yes,?,good
?,5,4,?,none,40,none,?,5,?,10,below_average,yes,full,no,full,good
2,3.5,4.5,?,?,38,none,?,3,?,9,below_average,?,?,?,half,bad
1,4.3,4,4.6,tc,39,?,?,2,?,11,average,?,none,?,none,good
2,2.1,?,5,tcf,39,none,?,5,?,10,?,?,full,?,full,good
2,3,3,?,?,40,?,?,2,no,11,generous,no,half,?,half,good
2,4,6,5.1,?,40,?,?,3,?,11,average,?,?,yes,full,bad
3,2.5,4.5,?,none,?,ret_allw,?,0,?,12,below_average,yes,full,?,?,good
1,4,?,?,?,?,?,?,?,?,?,average,?,half,yes,full,good
1,2.8,?,?,tcf,40,none,?,?,?,10,average,yes,none,?,full,bad
2,6,4.5,5,none,40,?,?,?,?,9,average,yes,full,yes,?,bad
2,5,2.5,4.6,?,35,none,?,2,yes,9,generous,?,?,yes,full,good
1,6,4.5,?,tc,40,ret_allw,?,?,?,11,?,?,half,?,?,good
2,5,4.5,?,none,40,ret_allw,?,5,no,?,below_average,?,full,?,full,good
3,3,?,4.6,none,38,?,12,?,?,11,below_average,yes,full,?,?,good
2,4.5,4.8,5.1,?,40,none,?,?,?,12,average,?,half,?,?,good
2,2,6,?,none,40,?,?,?,no,11,below_average,?,full,?,?,good
1,3,?,?,tcf,40,?,?,?,?,10,below_average,?,?,?,full,good
2,4,4.4,5,none,40,?,?,3,no,12,generous,no,?,?,?,bad
2,2.8,4.5,4.6,tc,38,?,2,?,yes,?,below_average,no,none,?,?,bad
2,3.5,4,?,tcf,40,empl_contr,?,2,?,13,below_average,?,half,?,full,good
1,2.5,4,5,?,40,?,?,?,?,12,generous,yes,half,?,half,good
3,5,5,?,?,40,?,10,6,?,12,generous,yes,full,yes,full,good
2,4.5,?,?,?,35,?,?,?,no,9,?,yes,half,yes,?,good
2,2,4,5.1,tc,35,none,?,?,?,11,below_average,?,?,?,half,bad
3,4.5,4,?,tc,40,?,?,3,?,11,generous,yes,full,yes,?,good
3,2,4,?,?,40,empl_contr,2,?,?,9,generous,?,half,?,none,good
2,3.5,4.6,4.6,none,38,ret_allw,?,?,yes,15,average,?,half,?,full,bad
2,5.7,?,?,tcf,40,?,?,?,?,12,below_average,yes,full,yes,half,good
2,2.8,5.8,?,?,37,ret_allw,?,5,yes,9,below_average,yes,?,yes,half,bad
3,6.4,2.5,?,?,40,ret_allw,?,4,yes,11,below_average,?,half,yes,full,bad
2,5,7,?,none,37,empl_contr,?,?,?,10,average,?,half,yes,half,good
2,2.5,3,?,none,38,empl_contr,?,?,yes,11,generous,?,half,?,?,good
3,3.5,2.5,?,none,37,?,?,3,?,11,below_average,yes,?,yes,none,good
2,2,4,?,none,40,none,?,?,?,?,average,?,none,?,full,good
3,2,3,?,none,40,none,?,3,?,12,?,?,?,yes,full,good
1,2.5,?,?,?,40,?,10,3,no,?,average,?,?,yes,none,bad
3,2,4.5,?,none,40,?,?,?,yes,15,below_average,yes,none,yes,full,good
1,3,4,?,none,40,?,?,?,?,12,generous,yes,?,?,none,bad
2,2,2.5,?,?,35,?,?,2,no,9,average,yes,?,yes,full,good
3,2,?,5.1,?,40,none,?,4,no,13,?,?,?,yes,?,good
2,3,4,?,?,39,?,?,3,?,9,below_average,?,?,?,?,bad
1,6,4.4,?,?,37,?,?,5,?,11,average,yes,half,?,full,good
2,2,4.5,?,?,37,?,?,4,no,12,below_average,yes,?,yes,full,bad
2,2.5,4,2,none,40,ret_allw,?,4,?,11,generous,no,none,yes,full,good
3,2,2.5,?,?,38,empl_contr,?,?,yes,11,below_average,no,?,?,full,bad
3,4.5,3.5,?,none,38,none,2,1,?,11,generous,no,full,?,full,bad
3,3.5,4.5,?,tc,38,none,?,3,?,9,below_average,no,?,yes,half,good
2,4.5,4,?,?,?,?,?,?,yes,11,average,?,?,yes,?,good
3,5.7,4.5,?,none,40,?,?,?,?,10,generous,?,full,?,full,good
3,4.6,4.5,?,?,35,?,?,2,?,9,average,yes,full,yes,?,bad
2,2.5,?,2.1,none,37,?,?,5,?,11,generous,yes,?,yes,half,good
2,?,3,?,?,38,?,?,4,yes,12,?,?,half,yes,full,good
1,2,4,?,none,37,?,?,?,yes,11,average,?,?,?,?,bad
2,4,4,?,none,40,ret_allw,?,?,no,?,below_average,no,half,yes,half,good
3,2.5,4.6,?,none,38,none,?,?,yes,11,average,?,half,?,full,bad
1,3.5,4,?,tc,?,?,?,?,yes,13,average,?,half,?,?,good
3,2,?,?,none,37,empl_contr,?,5,?,11,below_average,yes,none,?,full,bad
2,6,5,5,none,40,?,?,?,?,?,?,?,none,?,full,bad
1,2.8,4.5,?,none,35,?,?,5,?,12,generous,no,full,yes,?,good
2,4.5,2.5,?,?,35,empl_contr,?,2,no,11,average,yes,none,yes,full,good
2,4.5,4.5,?,none,39,?,?,?,no,10,average,?,none,?,full,bad
?,4.5,4.5,?,tc,40,?,4,6,?,10,below_average,?,none,no,half,bad
3,2.8,4.6,?,none,36,?,?,4,?,12,average,yes,full,?,full,good
3,2,4.4,?,?,38,?,?,1,?,11,below_average,yes,?,?,none,good
2,5,5,?,none,38,?,?,3,?,11,?,?,?,?,?,bad
3,2.8,3.5,?,none,38,?,?,5,no,11,below_average,?,?,yes,full,bad
1,6,?,?,none,38,empl_contr,?,4,?,11,below_average,yes,?,?,full,bad
2,5,?,2,none,38,?,?,0,?,11,below_average,?,none,yes,full,good
2,3.7,2.5,?,none,35,?,2,?,?,11,below_average,?,half,no,none,bad
2,5,4,?,none,40,?,4,3,?,10,below_average,?,half,?,half,bad
1,5,5,?,none,35,empl_contr,?,?,yes,12,generous,yes,?,no,?,bad
2,4.5,4,?,none,38,?,14,0,yes,?,?,?,half,yes,half,good
2,3.5,4,2,none,35,ret_allw,?,?,?,11,average,?,none,yes,none,good
?,6.4,3,?,none,38,?,?,3,?,11,?,?,?,?,?,good
1,2,?,?,?,40,none,?,?,?,11,below_average,?,?,yes,half,good
3,5,?,?,tcf,38,?,?,?,?,13,generous,?,half,?,?,good
2,2,2.5,?,tcf,40,none,?,?,?,12,generous,?,full,?,full,bad
3,2.5,2.5,?,none,40,empl_contr,?,3,?,10,below_average,?,?,yes,?,good
3,2.1,4.5,?,tcf,40,empl_contr,?,3,yes,?,generous,?,half,no,none,good
2,4,?,5,none,37,?,?,6,yes,15,below_average,?,?,yes,none,good
2,2,5,?,none,40,empl_contr,?,?,?,10,below_average,?,half,yes,half,good
2,4.6,?,?,none,40,?,8,10,no,11,average,?,half,yes,full,bad
3,4,?,?,?,40,?,?,?,no,11,below_average,yes,full,?,half,good
1,2.5,4.4,?,?,?,none,10,?,?,11,average,?,?,yes,full,good
3,5.7,6.4,?,?,38,empl_contr,?,?,yes,9,generous,?,half,yes,?,good
3,3,4,5,none,40,none,?,?,?,10,generous,yes,?,?,none,good
3,4.6,5.3,?,?,40,none,?,?,?,11,below_average,yes,half,?,full,good
3,4.3,?,?,?,40,?,?,?,no,12,average,?,full,yes,full,good
2,4,4,?,none,38,?,?,2,yes,15,?,?,half,?,?,bad
1,3.5,5,?,tc,40,?,?,5,?,?,below_average,no,half,?,half,bad
2,6,4,?,?,38,?,?,2,?,13,average,?,?,yes,half,good
1,4,4,5.1,?,40,none,?,10,?,12,generous,no,?,?,half,good
2,4.5,?,4.5,?,38,empl_contr,?,?,?,9,average,yes,half,?,full,good
1,2.5,2.5,5,tcf,40,?,14,5,?,10,below_average,?,none,no,full,bad
2,6,?,5,?,40,?,2,?,no,11,generous,yes,half,?,full,bad
1,4,4.5,?,none,40,?,?,3,?,10,?,yes,none,yes,?,bad
2,2.5,2,?,none,35,?,?,?,no,11,generous,?,?,?,?,good
2,2.1,4,?,?,40,none,?,?,?,12,average,yes,half,?,full,good
2,2,5.3,5,none,38,?,?,?,?,10,generous,yes,?,?,?,bad
2,2.8,3,?,none,39,empl_contr,?,5,?,11,average,?,half,yes,full,good
3,5,5,?,none,37,?,?,?,yes,12,generous,?,none,?,full,bad
2,5.7,2.5,?,none,40,?,?,2,yes,?,generous,yes,?,yes,full,good
2,5,5,4.6,?,35,none,?,?,?,13,below_average,no,half,?,?,good
1,5.7,4.8,4.5,tcf,40,empl_contr,?,4,?,10,average,?,half,?,full,good
2,4,3,?,none,37,?,?,?,no,11,generous,?,half,yes,none,good
3,5,2.5,?,tcf,40,empl_contr,?,3,no,11,generous,yes,half,?,half,bad
3,6.9,4,?,?,38,?,?,5,no,11,average,yes,half,yes,full,good
3,4.5,2.5,4.6,?,40,?,?,?,?,10,below_average,yes,?,?,full,good
2,6,4,5,tc,37,empl_contr,?,4,?,11,average,yes,?,?,none,bad
2,2,?,?,none,40,empl_contr,?,?,?,11,average,yes,none,?,?,good
1,2,4,?,?,37,empl_contr,?,6,?,10,generous,yes,half,?,?,bad
2,4.5,?,?,?,38,?,?,?,?,12,average,?,?,?,full,good
1,3,4,4,none,38,none,2,?,?,15,generous,no,none,yes,none,good
2,5,2,2.1,none,35,ret_allw,8,5,no,12,average,?,?,yes,full,bad
2,2,4,?,tcf,39,empl_contr,?,?,?,11,average,?,half,yes,full,good
2,3.5,4.5,5,?,?,ret_allw,?,?,?,11,average,no,?,?,full,bad
1,3,4.4,?,?,40,empl_contr,?,?,no,11,average,?,?,?,full,bad
2,2,?,4.6,none,?,empl_contr,?,4,no,10,below_average,yes,half,?,?,good
3,6,4.5,?,?,38,?,?,?,?,10,average,?,half,?,none,good
1,2,6,?,tc,36,empl_contr,?,?,?,12,generous,yes,?,yes,half,good
2,2,?,?,none,40,none,13,?,?,?,below_average,yes,?,?,?,good
2,3,2,?,none,?,?,?,5,?,12,average,yes,?,yes,full,good
2,3,3,4.5,none,40,?,?,?,?,11,below_average,?,none,no,?,bad
2,6.9,4,?,?,33,?,?,?,?,10,below_average,yes,?,yes,full,good
1,5,?,?,tcf,40,ret_allw,?,?,yes,10,generous,yes,?,yes,half,bad
1,3,4.5,?,?,38,none,?,?,?,12,average,?,?,?,none,bad
2,7,4.5,?,?,36,?,?,?,yes,11,below_average,yes,half,?,?,bad
1,5,4,?,tc,35,none,?,?,no,12,below_average,?,?,?,half,good
?,4.5,?,?,none,40,empl_contr,?,?,yes,11,generous,?,half,?,?,good
3,2.5,3,?,none,33,?,?,4,?,11,average,?,half,?,half,bad
3,4.5,?,5,?,40,empl_contr,?,?,?,10,?,no,none,?,half,good
3,2.1,4.5,?,tc,38,?,?,?,?,15,average,yes,full,yes,none,good
1,4.5,2.5,5,?,38,?,?,?,?,12,below_average,yes,full,?,full,good
2,4.5,5,?,?,38,ret_allw,?,2,?,10,?,?,?,yes,?,good
1,4.5,2.5,2,none,38,?,?,?,no,10,average,yes,full,yes,full,bad
2,2,3,?,tc,40,?,?,6,yes,10,generous,?,full,?,none,good
3,4.5,4,?,?,?,ret_allw,?,10,no,9,generous,no,half,no,full,bad
2,5,3,?,none,36,empl_contr,?,5,yes,?,generous,no,none,yes,?,good
2,3,?,?,?,40,empl_contr,?,?,?,10,?,yes,none,yes,full,good
3,6,?,?,?,35,?,?,4,?,12,below_average,yes,half,yes,full,good
2,4.5,6,?,none,38,?,?,3,?,12,average,?,half,?,full,good
2,2,7,?,?,38,?,?,?,no,12,generous,?,?,yes,?,bad
2,4.5,4.5,?,tc,40,none,?,4,no,?,generous,?,none,?,half,good
2,6.9,4.5,2,none,40,none,?,25,?,11,average,?,?,yes,full,bad
3,2,3,?,none,40,?,?,4,?,11,generous,?,?,?,none,good
3,2,?,?,none,35,?,13,3,?,9,generous,?,?,yes,none,good
3,2.5,2,?,none,40,?,?,3,?,13,generous,yes,half,?,full,good
3,5,4.5,?,tc,?,?,?,?,?,11,generous,no,full,?,half,good
3,2,4,?,?,40,?,?,?,no,11,generous,yes,?,?,?,good
2,3,4,?,none,?,none,?,?,?,?,below_average,?,full,yes,half,bad
1,2,?,4,none,35,empl_contr,2,3,?,11,generous,yes,?,yes,none,good
1,3,4.5,4.5,?,38,?,?,?,yes,12,average,yes,full,yes,?,bad
3,3,4,?,?,37,ret_allw,2,2,?,10,generous,yes,half,?,full,bad
3,2,4,?,tcf,38,?,?,4,yes,11,below_average,yes,?,?,none,good
1,5,3,?,none,27,?,?,5,?,10,below_average,no,full,?,full,bad
2,4.5,5,?,none,35,empl_contr,?,4,?,12,average,no,full,?,none,good
2,3.7,2.5,?,none,35,?,13,?,?,11,average,?,?,yes,full,bad
1,6,5.8,?,tcf,38,none,?,0,?,13,average,?,half,yes,full,bad
2,2,5,?,none,40,?,2,2,no,11,average,yes,?,?,none,good
2,4,3,?,?,38,?,8,25,no,11,below_average,yes,half,?,?,bad
2,4.3,4.8,?,tc,35,?,?,2,?,11,generous,no,?,?,none,good
3,3,5,?,tcf,?,?,?,2,?,10,generous,?,full,?,full,good
3,4.5,2,?,?,38,?,?,4,?,11,generous,?,?,yes,full,bad
2,3,4.4,?,?,35,empl_contr,?,?,no,12,below_average,?,?,?,full,bad
3,3.5,4,5,tcf,40,?,?,?,?,11,average,?,full,?,half,good
2,?,?,?,tc,40,?,?,?,no,15,generous,?,?,?,?,good
2,4,5.3,?,none,37,?,?,?,?,11,below_average,?,?,yes,?,good
3,4.5,2.5,5.1,none,?,empl_contr,?,3,?,10,average,?,half,?,full,good
3,2,2.5,?,tc,?,?,?,?,?,11,generous,no,?,yes,full,bad
2,3.5,4,?,tc,35,empl_contr,?,14,no,9,below_average,?,?,yes,?,bad
2,3.5,?,?,none,40,?,?,3,no,11,below_average,no,?,yes,half,bad
2,3,?,?,?,?,?,?,?,?,12,average,?,?,yes,?,good
2,2,?,?,tc,40,?,?,4,?,12,generous,?,full,yes,half,bad
2,5,?,?,tc,33,none,?,6,yes,10,?,no,?,?,full,bad
2,3,4,?,tcf,40,empl_contr,?,5,no,10,below_average,yes,half,?,half,bad
2,3.7,2,2.5,tc,40,ret_allw,?,?,no,11,below_average,?,half,yes,?,good
1,2,4.5,?,tc,40,empl_contr,2,3,yes,11,generous,yes,none,?,full,good
3,2,4,?,tc,?,?,?,5,?,10,average,yes,?,?,?,bad
3,2,3,?,none,40,empl_contr,14,?,?,9,below_average,?,full,yes,half,bad
3,6,4,?,tcf,37,none,?,?,?,15,below_average,yes,half,yes,?,bad
2,5,5,?,?,38,?,?,?,?,11,below_average,yes,?,yes,full,good
3,2.5,3,?,tc,40,empl_contr,?,?,no,12,average,yes,none,?,?,good
1,4.5,2.5,?,none,40,ret_allw,?,?,no,11,average,yes,full,?,?,bad
1,2,4.5,?,none,37,ret_allw,?,4,?,?,?,?,half,yes,half,good
1,4.5,?,?,none,40,none,?,?,yes,13,below_average,yes,?,yes,half,good
3,4,4,?,?,35,?,?,?,?,10,average,?,?,?,half,good
2,2,?,?,none,40,none,?,?,?,10,generous,yes,?,?,none,good
2,2,3,2,tc,35,ret_allw,?,3,no,10,generous,no,none,yes,none,good
2,2,?,?,?,40,?,?,?,?,11,below_average,yes,?,no,half,good
2,2,?,2,none,40,?,?,?,?,13,below_average,yes,?,yes,full,good
2,4.5,5.3,2.5,?,40,?,?,3,?,11,below_average,?,?,yes,?,good
2,4.5,4,?,none,38,none,?,3,?,11,generous,no,half,?,half,good
1,5,2.5,?,tcf,37,?,?,3,yes,9,generous,?,full,yes,full,good
3,5,2.5,5,?,40,?,?,?,?,?,generous,?,half,?,?,good
3,2.5,4.5,2,tcf,40,?,?,4,?,12,average,?,?,?,full,good
2,4.5,4.4,?,none,40,empl_contr,?,?,?,11,average,?,full,yes,?,bad
2,4,?,2.5,?,?,?,4,?,?,12,generous,?,?,?,full,good
3,3.5,4,?,?,27,empl_contr,?,?,?,13,below_average,yes,?,?,?,good
2,3.5,?,?,?,40,empl_contr,?,2,?,10,?,yes,none,?,?,bad
2,2.5,4,2.5,none,40,?,?,?,no,12,generous,yes,full,yes,?,good
2,3.5,5.3,?,none,40,none,?,?,?,10,?,?,full,?,full,good
2,7,5,5,?,40,?,?,?,?,11,below_average,?,half,?,full,bad
3,2,4.8,?,?,35,none,?,5,?,11,average,?,none,?,?,bad
3,6.4,?,?,none,?,none,12,4,no,12,generous,no,?,yes,none,bad
3,2,4,2.3,?,?,empl_contr,?,3,?,11,below_average,?,half,yes,?,bad
3,4.5,?,?,tcf,40,?,?,?,?,9,below_average,?,?,?,full,good
3,2.5,?,?,none,40,?,?,?,?,12,generous,?,?,yes,none,bad
2,3.5,5,?,tcf,38,?,?,?,?,12,?,yes,?,yes,?,good
1,4,4.5,?,none,40,empl_contr,?,?,?,12,generous,yes,full,yes,?,good
3,5.7,3,2,none,40,ret_allw,?,1,yes,10,average,no,full,?,?,good
3,4.5,7,?,none,38,empl_contr,?,3,?,11,generous,?,half,yes,?,good
1,3,2,?,none,37,?,?,5,no,11,?,no,full,yes,none,bad
2,7,?,?,none,37,empl_contr,?,?,?,12,average,yes,none,yes,full,good
3,7,2,?,?,38,none,14,?,yes,11,average,yes,half,yes,half,bad
1,?,4.5,?,tcf,36,?,4,3,?,10,below_average,no,?,?,full,bad
3,4.5,4,?,tcf,35,empl_contr,?,?,yes,10,?,?,?,?,half,bad
1,6,6.4,?,none,37,none,?,?,?,11,average,?,?,?,half,bad
3,2.5,2.5,?,none,?,none,2,?,yes,10,average,?,half,?,?,good
2,6.4,5,?,tc,38,?,13,?,?,11,below_average,?,half,?,?,good
3,5.7,4,?,tcf,37,?,?,?,yes,12,average,yes,half,yes,full,good
2,4.5,5,2.5,tcf,40,?,?,5,?,11,generous,?,?,yes,full,good
2,5,4,?,?,40,empl_contr,?,?,yes,10,below_average,?,full,?,full,good
2,7,4,?,?,35,empl_contr,?,2,?,11,below_average,no,full,?,none,good
2,4.5,2.5,2.5,none,35,ret_allw,?,2,?,10,generous,no,half,?,?,bad
1,2.5,2.5,5,none,38,?,?,?,?,10,generous,yes,half,?,full,good
2,3,?,?,none,36,?,?,3,no,10,generous,?,half,?,half,bad
2,2.5,?,?,?,37,?,?,2,?,11,generous,yes,?,?,none,good
2,4.5,?,5,none,37,?,?,?,?,11,average,yes,?,?,none,bad
2,5,3,2.1,none,40,none,?,?,yes,?,?,no,full,?,half,bad
1,5.7,6.4,4.6,none,37,?,?,?,?,11,below_average,yes,half,yes,full,good
2,4.5,?,?,none,35,ret_allw,?,5,yes,15,generous,?,half,?,full,good
2,6,5,5,tcf,38,?,?,5,?,11,generous,?,none,?,full,good
2,2,?,?,none,40,none,?,?,?,10,below_average,yes,full,yes,half,good
2,6,2,?,tc,40,empl_contr,13,5,?,11,below_average,yes,?,yes,full,bad
3,3.5,3.5,?,?,40,?,?,?,?,10,below_average,?,full,yes,?,bad
3,3,4,?,tc,40,empl_contr,?,6,?,12,below_average,?,half,yes,half,good
2,2.5,3,?,?,38,empl_contr,?,3,yes,?,below_average,yes,?,yes,?,good
3,4.5,?,?,?,?,?,?,?,?,11,generous,?,?,yes,half,good
2,2,4.8,?,tc,38,ret_allw,?,?,yes,13,generous,?,none,yes,?,good
3,4.6,3,?,none,40,?,?,25,?,11,average,no,?,yes,full,good
1,3,4,?,?,35,none,?,3,?,11,below_average,no,half,?,?,good
2,4.5,4,?,?,35,empl_contr,?,?,?,11,below_average,?,none,yes,?,good
